,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner
13,H2H 1-0,Karim Alami,R16,6-3 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,David Prinosil
14,H2H 1-0,Boris Becker,R16,7-6 6-7 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Nicolas Pereira
15,H2H 6-2,Javier Sanchez,R32,6-2 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Thomas Muster
16,H2H 2-2,Sjeng Schalken,R32,6-2 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Andrea Gaudenzi
17,H2H 1-0,Frederik Fetterlein,R32,6-1 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Nicklas Kulti
18,H2H 2-2,Jan Siemerink,R32,6-2 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Adrian Voinea
19,H2H 3-2,Hicham Arazi,R32,6-2 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Thomas Enqvist
20,H2H 2-0,Tomas Carbonell,R32,6-4 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Younes El Aynaoui
21,H2H 1-2,Marc-Kevin Goellner,R32,6-3 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Guillaume Raoux
22,H2H 2-2,Paul Haarhuis,R32,7-5 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Alexander Volkov
23,H2H 1-0,Sultan Khalfan Al Alawi,R32,6-0 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Magnus Larsson
24,H2H 1-2,Bohdan Ulihrach,R32,7-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Jeff Tarango
25,H2H 3-0,Filip De Wulf,R32,6-3 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Petr Korda
26,H2H 1-0,Christian Ruud,R32,3-6 6-2 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Michael Stich
27,H2H 1-1,Gilbert Schaller,R32,6-0 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,David Prinosil
28,H2H 1-0,Andrei Olhovskiy,R32,6-2 2-6 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Karim Alami
29,H2H 1-0,Jan Apell,R32,6-3 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Nicolas Pereira
30,H2H 25-10,Stefan Edberg,R32,6-2 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Boris Becker
31,,J Eltingh / P Haarhuis,F,7-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,M Knowles / D Nestor
32,,M Goellner / D Prinosil,SF,7-5 5-7 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,J Eltingh / P Haarhuis
33,,P Galbraith / A Olhovskiy,SF,5-7 6-4 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,M Knowles / D Nestor
34,,J de Jager / G Raoux,QF,6-4 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,J Eltingh / P Haarhuis
35,,M Keil / J Tarango,QF,1-6 6-4 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,M Goellner / D Prinosil
36,,S Edberg / P Korda,QF,6-2 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,P Galbraith / A Olhovskiy
37,,B Becker / P Kuhnen,QF,6-1 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,M Knowles / D Nestor
38,,A Gaudenzi / T Muster,R16,6-2 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,J Eltingh / P Haarhuis
39,,T Carbonell / F Roig,R16,6-7 6-3 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,J de Jager / G Raoux
40,,R Leach / S Melville,R16,6-2 4-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,M Keil / J Tarango
41,,J Apell / P Nyborg,R16,6-7 7-6 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,M Goellner / D Prinosil
42,,M Oosting / J Siemerink,R16,6-3 3-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,S Edberg / P Korda
43,,N Broad / P Norval,R16,7-5 4-6 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,P Galbraith / A Olhovskiy
44,,L Bale / L Pimek,R16,6-1 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,B Becker / P Kuhnen
45,,N Pereira / J Sanchez,R16,3-6 6-2 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,M Knowles / D Nestor
46,H2H 1-1,Tim Henman,FQ,1-6 6-2 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Nicklas Kulti
47,H2H 1-2,Sandor Noszaly,FQ,5-7 7-6 6-0,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Hicham Arazi
48,H2H 1-1,Daniel Nestor,FQ,4-6 7-6 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Nicolas Pereira
49,H2H 2-1,Francisco Montana,FQ,6-4 6-7 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Andrei Olhovskiy
50,H2H 1-0,Razvan Sabau,SFQ,6-4 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Tim Henman
51,H2H 2-0,Herbert Wiltschnig,SFQ,6-4 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Nicklas Kulti
52,H2H 1-0,Joost Winnink,SFQ,7-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Sandor Noszaly
53,H2H 1-0,Louis Gloria,SFQ,6-2 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Hicham Arazi
54,H2H 2-0,Gilles Bastie,SFQ,6-2 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Daniel Nestor
55,H2H 1-0,Clemens Trimmel,SFQ,6-4 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Nicolas Pereira
56,H2H 2-0,Jean-Philippe Fleurian,SFQ,2-6 6-3 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Andrei Olhovskiy
57,H2H 1-0,Maxime Huard,SFQ,6-2 5-7 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Francisco Montana
58,H2H 1-0,Martijn Bok,QFQ,6-3 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Tim Henman
59,H2H 1-1,Markus Hipfl,QFQ,1-6 6-4 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Razvan Sabau
60,H2H 1-1,Chris Haggard,QFQ,3-6 6-3 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Nicklas Kulti
61,H2H 1-0,Frederic Vitoux,QFQ,1-6 6-4 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Herbert Wiltschnig
62,H2H 1-0,Oscar Ortiz,QFQ,7-6 6-0,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Sandor Noszaly
63,H2H 1-1,Kenny Thorne,QFQ,6-3 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Joost Winnink
64,H2H 2-0,Carsten Arriens,QFQ,6-2 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Louis Gloria
65,H2H 1-0,Nasser-Ghanim Al Khulaifi,QFQ,6-1 6-0,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Hicham Arazi
66,H2H 2-0,Mikael Tillstrom,QFQ,7-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Daniel Nestor
67,H2H 1-0,Rogier Wassen,QFQ,6-3 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Gilles Bastie
68,H2H 1-0,Gregory Carraz,QFQ,3-6 7-5 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Clemens Trimmel
69,H2H 1-0,Patrik Kuhnen,QFQ,6-2 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Nicolas Pereira
70,H2H 2-0,Lars Rehmann,QFQ,7-5 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Andrei Olhovskiy
71,H2H 1-0,Jovan Savic,QFQ,6-4 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Jean-Philippe Fleurian
72,H2H 1-0,Nicolas Escude,QFQ,6-4 6-0,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Francisco Montana
73,H2H 1-0,Mark Knowles,QFQ,6-2 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,Maxime Huard
74,,N Kulti / M Larsson,FQ,4-6 6-1 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,M Goellner / D Prinosil
75,,N Al Khulaifi / S Al Alawi,SFQ,6-1 6-0,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,N Kulti / M Larsson
76,,G Muller / B Talbot,SFQ,4-6 7-6 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Doha/1996,Doha,M Goellner / D Prinosil
77,H2H 7-0,Byron Black,F,7-6 3-6 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Yevgeny Kafelnikov
78,H2H 1-0,Javier Frana,SF,7-5 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Yevgeny Kafelnikov
79,H2H 5-2,Martin Damm,SF,7-5 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Byron Black
80,H2H 5-5,Greg Rusedski,QF,6-3 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Yevgeny Kafelnikov
81,H2H 1-2,Renzo Furlan,QF,7-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Javier Frana
82,H2H 2-1,Henrik Holm,QF,6-3 Retired,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Martin Damm
83,H2H 3-0,Daniel Vacek,QF,7-6 6-7 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Byron Black
84,H2H 3-2,Mark Woodforde,R16,6-4 4-6 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Yevgeny Kafelnikov
85,H2H 8-1,Scott Draper,R16,6-3 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Greg Rusedski
86,H2H 2-1,Karol Kucera,R16,6-3 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Renzo Furlan
87,H2H 1-2,Carl-Uwe Steeb,R16,6-4 3-6 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Javier Frana
88,H2H 1-0,Joern Renzenbrink,R16,7-5 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Henrik Holm
89,H2H 2-1,Nicolas Kiefer,R16,6-3 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Martin Damm
90,H2H 1-1,Jiri Novak,R16,6-1 3-6 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Byron Black
91,H2H 4-1,Thomas Johansson,R16,2-6 6-3 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Daniel Vacek
92,H2H 2-0,Sebastien Lareau,R32,6-2 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Yevgeny Kafelnikov
93,H2H 2-2,Andrey Cherkasov,R32,6-3 5-7 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Mark Woodforde
94,H2H 1-0,Chuck Adams,R32,4-6 7-5 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Scott Draper
95,H2H 2-0,Guy Forget,R32,6-7 7-6 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Greg Rusedski
96,H2H 3-0,Shuzo Matsuoka,R32,6-4 6-7 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Renzo Furlan
97,H2H 3-2,Jason Stoltenberg,R32,6-1 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Karol Kucera
98,H2H 1-1,Richard Fromberg,R32,3-6 6-1 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Carl-Uwe Steeb
99,H2H 2-0,Todd Woodbridge,R32,7-6 6-7 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Javier Frana
100,H2H 2-0,Jakob Hlasek,R32,6-7 6-3 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Henrik Holm
101,H2H 2-1,Jan Kroslak,R32,7-5 3-1 Retired,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Joern Renzenbrink
102,H2H 2-4,Kenneth Carlsen,R32,6-4 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Martin Damm
103,H2H 6-5,Jonas Bjorkman,R32,6-2 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Nicolas Kiefer
104,H2H 1-0,Hernan Gumy,R32,6-1 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Byron Black
105,H2H 2-2,Patrick Rafter,R32,6-4 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Jiri Novak
106,H2H 1-0,David Rikl,R32,3-6 6-3 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Thomas Johansson
107,H2H 1-1,Stefano Pescosolido,R32,4-6 6-4 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Daniel Vacek
108,,J Bjorkman / T Ho,F,7-5 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,T Woodbridge / M Woodforde
109,,B Black / G Connell,SF,6-2 6-0,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,T Woodbridge / M Woodforde
110,,S Lareau / A O'Brien,SF,7-5 4-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,J Bjorkman / T Ho
111,,S Stolle / M Tebbutt,QF,7-6 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,T Woodbridge / M Woodforde
112,,W Black / G Rusedski,QF,5-7 6-3 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,B Black / G Connell
113,,D Adams / Y Kafelnikov,QF,6-2 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,J Bjorkman / T Ho
114,,C Suk / D Vacek,QF,7-6 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,S Lareau / A O'Brien
115,,J Frana / L Lobo,R16,6-2 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,T Woodbridge / M Woodforde
116,,G Forget / J Hlasek,R16,6-4 4-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,S Stolle / M Tebbutt
117,,W Arthurs / A Kratzmann,R16,6-2 5-7 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,B Black / G Connell
118,,L Jensen / M Jensen,R16,6-4 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,W Black / G Rusedski
119,,T Kronemann / M Lucena,R16,6-2 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,D Adams / Y Kafelnikov
120,,S Draper / J Stoltenberg,R16,6-0 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,J Bjorkman / T Ho
121,,J Novak / D Rikl,R16,6-2 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,S Lareau / A O'Brien
122,,M Damm / E Ferreira,R16,7-6 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,C Suk / D Vacek
123,H2H 1-0,Gaston Etlis,FQ,5-7 6-4 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Joern Renzenbrink
124,H2H 2-1,Patrick Baur,FQ,7-5 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Nicolas Kiefer
125,H2H 2-0,Magnus Norman,FQ,6-2 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Sebastien Lareau
126,H2H 1-0,Eyal Ran,FQ,6-4 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Thomas Johansson
127,H2H 4-3,Hendrik Dreekmann,SFQ,7-5 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Joern Renzenbrink
128,H2H 1-0,Daniel Courcol,SFQ,6-3 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Gaston Etlis
129,H2H 1-0,Michael Tebbutt,SFQ,6-4 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Nicolas Kiefer
130,H2H 1-0,Alex O'Brien,SFQ,5-7 6-3 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Patrick Baur
131,H2H 1-0,Lars Jonsson,SFQ,6-3 2-6 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Sebastien Lareau
132,H2H 1-0,Steve Bryan,SFQ,7-5 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Magnus Norman
133,H2H 2-0,Oleg Ogorodov,SFQ,7-6 6-7 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Eyal Ran
134,H2H 1-0,Paul Kilderry,SFQ,6-2 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Thomas Johansson
135,H2H 2-0,Thierry Guardiola,QFQ,7-5 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Hendrik Dreekmann
136,H2H 1-0,Andrew Ilie,QFQ,6-4 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Joern Renzenbrink
137,H2H 1-0,Peter Tramacchi,QFQ,5-7 6-4 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Daniel Courcol
138,H2H 2-3,Lars Burgsmuller,QFQ,3-6 6-2 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Gaston Etlis
139,H2H 1-0,Orlin Stanoytchev,QFQ,6-4 1-6 7-5,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Michael Tebbutt
140,H2H 1-0,Bryan Shelton,QFQ,6-3 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Nicolas Kiefer
141,H2H 1-0,Danny Sapsford,QFQ,6-1 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Alex O'Brien
142,H2H 1-0,Wayne Black,QFQ,3-6 7-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Patrick Baur
143,H2H 2-0,Jonathan Stark,QFQ,6-3 6-7 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Lars Jonsson
144,H2H 2-3,Sandon Stolle,QFQ,6-4 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Sebastien Lareau
145,H2H 1-0,Ben Ellwood,QFQ,7-6 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Magnus Norman
146,H2H 1-4,Tommy Ho,QFQ,6-1 6-1,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Steve Bryan
147,H2H 1-1,Andrei Pavel,QFQ,6-3 3-6 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Oleg Ogorodov
148,H2H 1-1,Cristiano Caratti,QFQ,6-3 6-2,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Eyal Ran
149,H2H 2-3,Grant Doyle,QFQ,6-3 7-6,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Paul Kilderry
150,H2H 1-1,Diego Nargiso,QFQ,5-7 6-2 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,Thomas Johansson
151,,P Kilderry / P Tramacchi,FQ,6-4 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,W Black / G Rusedski
152,,J Eagle / A Florent,SFQ,7-6 6-3,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,W Black / G Rusedski
153,,D Nargiso / S Pescosolido,SFQ,6-3 4-6 6-4,1996-01-01,https://matchstat.com/tennis/tournaments/m/Adelaide/1996,Adelaide,P Kilderry / P Tramacchi
154,H2H 2-0,Younes El Aynaoui,F,6-3 6-2,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Sjeng Schalken
155,H2H 1-2,Paul Haarhuis,SF,6-3 6-7 6-3,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Younes El Aynaoui
156,H2H 1-0,Michael Joyce,SF,3-6 6-3 6-3,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Sjeng Schalken
157,H2H 1-1,Guillaume Raoux,QF,7-6 4-6 7-6,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Paul Haarhuis
158,H2H 3-0,Emilio Sanchez,QF,6-0 6-1,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Younes El Aynaoui
159,H2H 2-2,Mikael Tillstrom,QF,5-7 6-2 6-4,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Sjeng Schalken
160,H2H 2-0,Gilbert Schaller,QF,6-3 6-2,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Michael Joyce
161,H2H 1-0,Chris Wilkinson,R16,6-1 3-0 Retired,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Paul Haarhuis
162,H2H 1-0,Herbert Wiltschnig,R16,6-3 6-1,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Guillaume Raoux
163,H2H 4-0,Jacco Eltingh,R16,7-6 7-5,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Emilio Sanchez
164,H2H 1-1,Andrei Chesnokov,R16,7-6 6-2,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Younes El Aynaoui
165,H2H 6-2,Nicolas Lapentti,R16,6-3 4-6 6-1,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Sjeng Schalken
166,H2H 1-0,Mauricio Hadad,R16,6-7 6-3 7-6,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Mikael Tillstrom
167,H2H 1-1,Oleg Ogorodov,R16,7-5 4-1 Retired,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Michael Joyce
168,H2H 7-0,Sandor Noszaly,R16,3-6 7-6 6-1,1996-01-08,https://matchstat.com/tennis/tournaments/m/Jakarta/1996,Jakarta,Gilbert Schaller
